n, e
18984, 32.81335720
18985, 32.81357116
18986, 32.81378510
18987, 32.81399904
18988, 32.81421296
18989, 32.81442687
18990, 32.81464078
18991, 32.81485467
18992, 32.81506855
18993, 32.81528241
18994, 32.81549627
18995, 32.81571012
18996, 32.81592395
18997, 32.81613777
18998, 32.81635159
18999, 32.81656539
19000, 32.81677918
19001, 32.81699295
19002, 32.81720672
19003, 32.81742048
19004, 32.81763422
19005, 32.81784796
19006, 32.81806168
19007, 32.81827539
19008, 32.81848909
19009, 32.81870278
19010, 32.81891646
19011, 32.81913013
19012, 32.81934378
19013, 32.81955743
19014, 32.81977106
19015, 32.81998468
19016, 32.82019830
19017, 32.82041190
19018, 32.82062548
19019, 32.82083906
19020, 32.82105263
19021, 32.82126619
19022, 32.82147973
19023, 32.82169326
19024, 32.82190679
19025, 32.82212030
19026, 32.82233380
19027, 32.82254728
19028, 32.82276076
19029, 32.82297423
19030, 32.82318768
19031, 32.82340113
19032, 32.82361456
19033, 32.82382798
19034, 32.82404139
19035, 32.82425479
19036, 32.82446818
19037, 32.82468156
19038, 32.82489493
19039, 32.82510828
19040, 32.82532163
19041, 32.82553496
19042, 32.82574828
19043, 32.82596159
19044, 32.82617489
19045, 32.82638818
19046, 32.82660146
19047, 32.82681472
19048, 32.82702798
19049, 32.82724122
19050, 32.82745446
19051, 32.82766768
19052, 32.82788089
19053, 32.82809409
19054, 32.82830728
19055, 32.82852046
19056, 32.82873362
19057, 32.82894678
19058, 32.82915992
19059, 32.82937306
19060, 32.82958618
19061, 32.82979929
19062, 32.83001239
19063, 32.83022548
19064, 32.83043855
19065, 32.83065162
19066, 32.83086468
19067, 32.83107772
19068, 32.83129075
19069, 32.83150378
19070, 32.83171679
19071, 32.83192979
19072, 32.83214278
19073, 32.83235576
19074, 32.83256872
19075, 32.83278168
19076, 32.83299462
19077, 32.83320756
19078, 32.83342048
19079, 32.83363339
19080, 32.83384629
19081, 32.83405918
19082, 32.83427206
19083, 32.83448493
19084, 32.83469778
19085, 32.83491063
19086, 32.83512346
19087, 32.83533628
19088, 32.83554910
19089, 32.83576190
19090, 32.83597469
19091, 32.83618747
19092, 32.83640023
19093, 32.83661299
19094, 32.83682574
19095, 32.83703847
19096, 32.83725119
19097, 32.83746391
19098, 32.83767661
19099, 32.83788930
19100, 32.83810198
19101, 32.83831464
19102, 32.83852730
19103, 32.83873995
19104, 32.83895258
19105, 32.83916521
19106, 32.83937782
19107, 32.83959042
19108, 32.83980301
19109, 32.84001559
19110, 32.84022816
19111, 32.84044072
19112, 32.84065327
19113, 32.84086580
19114, 32.84107833
19115, 32.84129084
19116, 32.84150334
19117, 32.84171583
19118, 32.84192831
19119, 32.84214078
19120, 32.84235324
19121, 32.84256569
19122, 32.84277813
19123, 32.84299055
19124, 32.84320297
19125, 32.84341537
19126, 32.84362776
19127, 32.84384014
19128, 32.84405251
19129, 32.84426487
19130, 32.84447722
19131, 32.84468956
19132, 32.84490189
19133, 32.84511420
19134, 32.84532651
19135, 32.84553880
19136, 32.84575108
19137, 32.84596335
19138, 32.84617561
19139, 32.84638786
19140, 32.84660010
19141, 32.84681233
19142, 32.84702454
19143, 32.84723675
19144, 32.84744894
19145, 32.84766113
19146, 32.84787330
19147, 32.84808546
19148, 32.84829761
19149, 32.84850975
19150, 32.84872188
19151, 32.84893399
19152, 32.84914610
19153, 32.84935820
19154, 32.84957028
19155, 32.84978235
19156, 32.84999442
19157, 32.85020647
19158, 32.85041851
19159, 32.85063054
19160, 32.85084256
19161, 32.85105456
19162, 32.85126656
19163, 32.85147855
19164, 32.85169052
19165, 32.85190248
19166, 32.85211444
19167, 32.85232638
19168, 32.85253831
19169, 32.85275023
19170, 32.85296214
19171, 32.85317403
19172, 32.85338592
19173, 32.85359780
19174, 32.85380966
19175, 32.85402152
19176, 32.85423336
19177, 32.85444519
19178, 32.85465701
19179, 32.85486882
19180, 32.85508062
19181, 32.85529241
19182, 32.85550419
19183, 32.85571595
19184, 32.85592771
19185, 32.85613945
19186, 32.85635119
19187, 32.85656291
19188, 32.85677462
19189, 32.85698632
19190, 32.85719801
19191, 32.85740969
19192, 32.85762136
19193, 32.85783301
19194, 32.85804466
19195, 32.85825629
19196, 32.85846792
19197, 32.85867953
19198, 32.85889113
19199, 32.85910272
19200, 32.85931430
19201, 32.85952587
19202, 32.85973743
19203, 32.85994898
19204, 32.86016052
19205, 32.86037204
19206, 32.86058356
19207, 32.86079506
19208, 32.86100655
19209, 32.86121803
19210, 32.86142951
19211, 32.86164097
19212, 32.86185241
19213, 32.86206385
19214, 32.86227528
19215, 32.86248670
19216, 32.86269810
19217, 32.86290950
19218, 32.86312088
19219, 32.86333225
19220, 32.86354361
19221, 32.86375497
19222, 32.86396631
19223, 32.86417763
19224, 32.86438895
19225, 32.86460026
19226, 32.86481156
19227, 32.86502284
19228, 32.86523412
19229, 32.86544538
19230, 32.86565663
19231, 32.86586787
19232, 32.86607910
19233, 32.86629032
19234, 32.86650153
19235, 32.86671273
19236, 32.86692392
19237, 32.86713510
19238, 32.86734626
19239, 32.86755742
19240, 32.86776856
19241, 32.86797969
19242, 32.86819081
19243, 32.86840193
19244, 32.86861303
19245, 32.86882412
19246, 32.86903519
19247, 32.86924626
19248, 32.86945732
19249, 32.86966836
19250, 32.86987940
19251, 32.87009042
19252, 32.87030144
19253, 32.87051244
19254, 32.87072343
19255, 32.87093441
19256, 32.87114538
19257, 32.87135634
19258, 32.87156729
19259, 32.87177822
19260, 32.87198915
19261, 32.87220007
19262, 32.87241097
19263, 32.87262186
19264, 32.87283275
19265, 32.87304362
19266, 32.87325448
19267, 32.87346533
19268, 32.87367617
19269, 32.87388700
19270, 32.87409782
19271, 32.87430862
19272, 32.87451942
19273, 32.87473020
19274, 32.87494098
19275, 32.87515174
19276, 32.87536249
19277, 32.87557324
19278, 32.87578397
19279, 32.87599469
19280, 32.87620540
19281, 32.87641609
19282, 32.87662678
19283, 32.87683746
19284, 32.87704812
19285, 32.87725878
19286, 32.87746942
19287, 32.87768006
19288, 32.87789068
19289, 32.87810129
19290, 32.87831189
19291, 32.87852248
19292, 32.87873306
19293, 32.87894363
19294, 32.87915419
19295, 32.87936473
19296, 32.87957527
19297, 32.87978579
19298, 32.87999631
19299, 32.88020681
19300, 32.88041730
19301, 32.88062778
19302, 32.88083826
19303, 32.88104872
19304, 32.88125916
19305, 32.88146960
19306, 32.88168003
19307, 32.88189045
19308, 32.88210085
19309, 32.88231125
19310, 32.88252163
19311, 32.88273201
19312, 32.88294237
19313, 32.88315272
19314, 32.88336306
19315, 32.88357339
19316, 32.88378371
19317, 32.88399402
19318, 32.88420432
19319, 32.88441461
19320, 32.88462488
19321, 32.88483515
19322, 32.88504540
19323, 32.88525565
19324, 32.88546588
19325, 32.88567610
19326, 32.88588631
19327, 32.88609651
19328, 32.88630670
19329, 32.88651688
19330, 32.88672705
19331, 32.88693721
19332, 32.88714736
19333, 32.88735749
19334, 32.88756762
19335, 32.88777773
19336, 32.88798784
19337, 32.88819793
19338, 32.88840801
19339, 32.88861808
19340, 32.88882814
19341, 32.88903819
19342, 32.88924823
19343, 32.88945826
19344, 32.88966828
19345, 32.88987828
19346, 32.89008828
19347, 32.89029826
19348, 32.89050824
19349, 32.89071820
19350, 32.89092816
19351, 32.89113810
19352, 32.89134803
19353, 32.89155795
19354, 32.89176786
19355, 32.89197776
19356, 32.89218765
19357, 32.89239752
19358, 32.89260739
19359, 32.89281725
19360, 32.89302709
19361, 32.89323693
19362, 32.89344675
19363, 32.89365656
19364, 32.89386637
19365, 32.89407616
19366, 32.89428594
19367, 32.89449571
19368, 32.89470547
19369, 32.89491522
19370, 32.89512495
19371, 32.89533468
19372, 32.89554440
19373, 32.89575410
19374, 32.89596380
19375, 32.89617348
19376, 32.89638315
19377, 32.89659282
19378, 32.89680247
19379, 32.89701211
19380, 32.89722174
19381, 32.89743136
19382, 32.89764097
19383, 32.89785057
19384, 32.89806015
19385, 32.89826973
19386, 32.89847930
19387, 32.89868885
19388, 32.89889840
19389, 32.89910793
19390, 32.89931745
19391, 32.89952697
19392, 32.89973647
19393, 32.89994596
19394, 32.90015544
19395, 32.90036491
19396, 32.90057437
19397, 32.90078382
19398, 32.90099325
19399, 32.90120268
19400, 32.90141210
19401, 32.90162150
19402, 32.90183090
19403, 32.90204028
19404, 32.90224965
19405, 32.90245901
19406, 32.90266837
19407, 32.90287771
19408, 32.90308704
19409, 32.90329636
19410, 32.90350567
19411, 32.90371496
19412, 32.90392425
19413, 32.90413353
19414, 32.90434280
19415, 32.90455205
19416, 32.90476130
19417, 32.90497053
19418, 32.90517975
19419, 32.90538897
19420, 32.90559817
19421, 32.90580736
19422, 32.90601654
19423, 32.90622571
19424, 32.90643487
19425, 32.90664402
19426, 32.90685315
19427, 32.90706228
19428, 32.90727140
19429, 32.90748050
19430, 32.90768960
19431, 32.90789868
19432, 32.90810776
19433, 32.90831682
19434, 32.90852587
19435, 32.90873492
19436, 32.90894395
19437, 32.90915297
19438, 32.90936198
19439, 32.90957098
19440, 32.90977996
19441, 32.90998894
19442, 32.91019791
19443, 32.91040687
19444, 32.91061581
19445, 32.91082475
19446, 32.91103367
19447, 32.91124258
19448, 32.91145149
19449, 32.91166038
19450, 32.91186926
19451, 32.91207813
19452, 32.91228699
19453, 32.91249584
19454, 32.91270468
19455, 32.91291351
19456, 32.91312233
19457, 32.91333114
19458, 32.91353993
19459, 32.91374872
19460, 32.91395749
19461, 32.91416626
19462, 32.91437501
19463, 32.91458376
19464, 32.91479249
19465, 32.91500121
19466, 32.91520992
19467, 32.91541862
19468, 32.91562731
19469, 32.91583599
19470, 32.91604466
19471, 32.91625332
19472, 32.91646197
19473, 32.91667061
19474, 32.91687923
19475, 32.91708785
19476, 32.91729645
19477, 32.91750505
19478, 32.91771363
19479, 32.91792220
19480, 32.91813077
19481, 32.91833932
19482, 32.91854786
19483, 32.91875639
19484, 32.91896491
19485, 32.91917342
19486, 32.91938192
19487, 32.91959041
19488, 32.91979889
19489, 32.92000735
19490, 32.92021581
19491, 32.92042426
19492, 32.92063269
19493, 32.92084112
19494, 32.92104953
19495, 32.92125793
19496, 32.92146633
19497, 32.92167471
19498, 32.92188308
19499, 32.92209144
19500, 32.92229979
19501, 32.92250813
19502, 32.92271646
19503, 32.92292478
19504, 32.92313309
19505, 32.92334138
19506, 32.92354967
19507, 32.92375795
19508, 32.92396621
19509, 32.92417447
19510, 32.92438271
19511, 32.92459095
19512, 32.92479917
19513, 32.92500738
19514, 32.92521558
19515, 32.92542378
19516, 32.92563196
19517, 32.92584013
19518, 32.92604829
19519, 32.92625644
19520, 32.92646457
19521, 32.92667270
19522, 32.92688082
19523, 32.92708893
19524, 32.92729702
19525, 32.92750511
19526, 32.92771318
19527, 32.92792125
19528, 32.92812930
19529, 32.92833735
19530, 32.92854538
19531, 32.92875340
19532, 32.92896141
19533, 32.92916941
19534, 32.92937740
19535, 32.92958538
19536, 32.92979335
19537, 32.93000131
19538, 32.93020926
19539, 32.93041720
19540, 32.93062513
19541, 32.93083304
19542, 32.93104095
19543, 32.93124884
19544, 32.93145673
19545, 32.93166460
19546, 32.93187247
19547, 32.93208032
19548, 32.93228816
19549, 32.93249600
19550, 32.93270382
19551, 32.93291163
19552, 32.93311943
19553, 32.93332722
19554, 32.93353500
19555, 32.93374277
19556, 32.93395053
19557, 32.93415827
19558, 32.93436601
19559, 32.93457374
19560, 32.93478145
19561, 32.93498916
19562, 32.93519686
19563, 32.93540454
19564, 32.93561221
19565, 32.93581988
19566, 32.93602753
19567, 32.93623517
19568, 32.93644281
19569, 32.93665043
19570, 32.93685804
19571, 32.93706564
19572, 32.93727323
19573, 32.93748081
19574, 32.93768838
19575, 32.93789594
19576, 32.93810348
19577, 32.93831102
19578, 32.93851855
19579, 32.93872606
19580, 32.93893357
19581, 32.93914106
19582, 32.93934855
19583, 32.93955602
19584, 32.93976349
19585, 32.93997094
19586, 32.94017838
19587, 32.94038582
19588, 32.94059324
19589, 32.94080065
19590, 32.94100805
19591, 32.94121544
19592, 32.94142282
19593, 32.94163019
19594, 32.94183755
19595, 32.94204489
19596, 32.94225223
19597, 32.94245956
19598, 32.94266688
19599, 32.94287418
19600, 32.94308148
19601, 32.94328876
19602, 32.94349604
19603, 32.94370330
19604, 32.94391056
19605, 32.94411780
19606, 32.94432503
19607, 32.94453225
19608, 32.94473947
19609, 32.94494667
19610, 32.94515386
19611, 32.94536104
19612, 32.94556821
19613, 32.94577537
19614, 32.94598252
19615, 32.94618965
19616, 32.94639678
19617, 32.94660390
19618, 32.94681101
19619, 32.94701810
19620, 32.94722519
19621, 32.94743226
19622, 32.94763933
19623, 32.94784638
19624, 32.94805343
19625, 32.94826046
19626, 32.94846749
19627, 32.94867450
19628, 32.94888150
19629, 32.94908849
19630, 32.94929547
19631, 32.94950244
19632, 32.94970940
19633, 32.94991635
19634, 32.95012329
19635, 32.95033022
19636, 32.95053714
19637, 32.95074405
19638, 32.95095095
19639, 32.95115783
19640, 32.95136471
19641, 32.95157158
19642, 32.95177843
19643, 32.95198528
19644, 32.95219211
19645, 32.95239894
19646, 32.95260575
19647, 32.95281256
19648, 32.95301935
19649, 32.95322613
19650, 32.95343290
19651, 32.95363967
19652, 32.95384642
19653, 32.95405316
19654, 32.95425989
19655, 32.95446661
19656, 32.95467332
19657, 32.95488002
19658, 32.95508671
19659, 32.95529339
19660, 32.95550005
19661, 32.95570671
19662, 32.95591336
19663, 32.95612000
19664, 32.95632662
19665, 32.95653324
19666, 32.95673984
19667, 32.95694644
19668, 32.95715302
19669, 32.95735960
19670, 32.95756616
19671, 32.95777271
19672, 32.95797926
19673, 32.95818579
19674, 32.95839231
19675, 32.95859882
19676, 32.95880532
19677, 32.95901181
19678, 32.95921829
19679, 32.95942476
19680, 32.95963122
19681, 32.95983767
19682, 32.96004411
19683, 32.96025054
19684, 32.96045696
19685, 32.96066337
19686, 32.96086976
19687, 32.96107615
19688, 32.96128253
19689, 32.96148889
19690, 32.96169525
19691, 32.96190159
19692, 32.96210793
19693, 32.96231425
19694, 32.96252057
19695, 32.96272687
19696, 32.96293316
19697, 32.96313945
19698, 32.96334572
19699, 32.96355198
19700, 32.96375823
19701, 32.96396447
19702, 32.96417070
19703, 32.96437692
19704, 32.96458313
19705, 32.96478933
19706, 32.96499552
19707, 32.96520170
19708, 32.96540787
19709, 32.96561403
19710, 32.96582018
19711, 32.96602631
19712, 32.96623244
19713, 32.96643856
19714, 32.96664466
19715, 32.96685076
19716, 32.96705684
19717, 32.96726292
19718, 32.96746898
19719, 32.96767504
19720, 32.96788108
19721, 32.96808712
19722, 32.96829314
19723, 32.96849915
19724, 32.96870516
19725, 32.96891115
19726, 32.96911713
19727, 32.96932310
19728, 32.96952906
19729, 32.96973501
19730, 32.96994095
19731, 32.97014688
19732, 32.97035280
19733, 32.97055871
19734, 32.97076461
19735, 32.97097050
19736, 32.97117638
19737, 32.97138225
19738, 32.97158810
19739, 32.97179395
19740, 32.97199979
19741, 32.97220561
19742, 32.97241143
19743, 32.97261724
19744, 32.97282303
19745, 32.97302882
19746, 32.97323459
19747, 32.97344036
19748, 32.97364611
19749, 32.97385186
19750, 32.97405759
19751, 32.97426331
19752, 32.97446902
19753, 32.97467473
19754, 32.97488042
19755, 32.97508610
19756, 32.97529177
19757, 32.97549743
19758, 32.97570308
19759, 32.97590873
19760, 32.97611436
19761, 32.97631998
19762, 32.97652558
19763, 32.97673118
19764, 32.97693677
19765, 32.97714235
19766, 32.97734792
19767, 32.97755348
19768, 32.97775903
19769, 32.97796456
19770, 32.97817009
19771, 32.97837561
19772, 32.97858111
19773, 32.97878661
19774, 32.97899209
19775, 32.97919757
19776, 32.97940303
19777, 32.97960849
19778, 32.97981393
19779, 32.98001937
19780, 32.98022479
19781, 32.98043021
19782, 32.98063561
19783, 32.98084100
19784, 32.98104638
19785, 32.98125176
19786, 32.98145712
19787, 32.98166247
19788, 32.98186781
19789, 32.98207314
19790, 32.98227846
19791, 32.98248378
19792, 32.98268908
19793, 32.98289437
19794, 32.98309965
19795, 32.98330491
19796, 32.98351017
19797, 32.98371542
19798, 32.98392066
19799, 32.98412589
19800, 32.98433111
19801, 32.98453632
19802, 32.98474151
19803, 32.98494670
19804, 32.98515188
19805, 32.98535704
19806, 32.98556220
19807, 32.98576735
19808, 32.98597248
19809, 32.98617761
19810, 32.98638272
19811, 32.98658783
19812, 32.98679292
19813, 32.98699801
19814, 32.98720308
19815, 32.98740814
19816, 32.98761320
19817, 32.98781824
19818, 32.98802327
19819, 32.98822830
19820, 32.98843331
19821, 32.98863831
19822, 32.98884330
19823, 32.98904829
19824, 32.98925326
19825, 32.98945822
19826, 32.98966317
19827, 32.98986811
19828, 32.99007304
19829, 32.99027796
19830, 32.99048287
19831, 32.99068777
19832, 32.99089266
19833, 32.99109754
19834, 32.99130241
19835, 32.99150727
19836, 32.99171212
19837, 32.99191695
19838, 32.99212178
19839, 32.99232660
19840, 32.99253141
19841, 32.99273620
19842, 32.99294099
19843, 32.99314577
19844, 32.99335053
19845, 32.99355529
19846, 32.99376004
19847, 32.99396477
19848, 32.99416950
19849, 32.99437421
19850, 32.99457892
19851, 32.99478361
19852, 32.99498830
19853, 32.99519297
19854, 32.99539764
19855, 32.99560229
19856, 32.99580693
19857, 32.99601157
19858, 32.99621619
19859, 32.99642080
19860, 32.99662541
19861, 32.99683000
19862, 32.99703458
19863, 32.99723915
19864, 32.99744372
19865, 32.99764827
19866, 32.99785281
19867, 32.99805734
19868, 32.99826186
19869, 32.99846637
19870, 32.99867087
19871, 32.99887536
19872, 32.99907984
19873, 32.99928431
19874, 32.99948877
19875, 32.99969322
19876, 32.99989766
19877, 33.00010209
19878, 33.00030651
19879, 33.00051092
19880, 33.00071532
19881, 33.00091971
19882, 33.00112409
19883, 33.00132845
19884, 33.00153281
19885, 33.00173716
19886, 33.00194150
19887, 33.00214582
19888, 33.00235014
19889, 33.00255445
19890, 33.00275874
19891, 33.00296303
19892, 33.00316731
19893, 33.00337157
19894, 33.00357583
19895, 33.00378007
19896, 33.00398431
19897, 33.00418853
19898, 33.00439275
19899, 33.00459695
19900, 33.00480115
19901, 33.00500533
19902, 33.00520951
19903, 33.00541367
19904, 33.00561783
19905, 33.00582197
19906, 33.00602610
19907, 33.00623023
19908, 33.00643434
19909, 33.00663844
19910, 33.00684254
19911, 33.00704662
19912, 33.00725069
19913, 33.00745476
19914, 33.00765881
19915, 33.00786285
19916, 33.00806688
19917, 33.00827090
19918, 33.00847492
19919, 33.00867892
19920, 33.00888291
19921, 33.00908689
19922, 33.00929086
19923, 33.00949482
19924, 33.00969877
19925, 33.00990271
19926, 33.01010664
19927, 33.01031056
19928, 33.01051447
19929, 33.01071837
19930, 33.01092226
19931, 33.01112614
19932, 33.01133001
19933, 33.01153387
19934, 33.01173772
19935, 33.01194156
19936, 33.01214539
19937, 33.01234921
19938, 33.01255302
19939, 33.01275681
19940, 33.01296060
19941, 33.01316438
19942, 33.01336815
19943, 33.01357191
19944, 33.01377565
19945, 33.01397939
19946, 33.01418312
19947, 33.01438684
19948, 33.01459054
19949, 33.01479424
19950, 33.01499793
19951, 33.01520161
19952, 33.01540527
19953, 33.01560893
